ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,Suburb,crime_A_average,crime_B_average,crime_C_average,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?
ID272021237,7/45 Gipps St,1,u,750000.0,28/05/2016,1.0,0.0,0.0,89.0,-37.8136,144.9892,EAST MELBOURNE,97.66666666666667,243.0,33.0,19978,246.49281315443642,9,0
ID168254344,35 Beverley Rd,3,h,1000000.0,16/07/2016,2.0,1.0,422.0,69.0,-37.7518,145.0768,HEIDELBERG,1144.3333333333333,6845.666666666667,375.6666666666667,19936,1366.2397732501083,31,0
ID313350218,42 Tyler St,3,h,725000.0,3/06/2017,1.0,2.0,590.0,69.0,-37.73314,145.03437,PRESTON,705.3333333333334,5479.666666666667,335.0,20011,2831.383318463875,31,0
ID591435503,79 Darebin Bvd,3,h,622500.0,17/09/2016,1.0,1.0,456.0,59.0,-37.7038,145.0281,RESERVOIR,824.6666666666666,1890.3333333333333,159.33333333333334,20009,1699.0061213951858,35,0
ID690279876,306/40 Stanley St,1,u,440000.0,4/03/2017,1.0,1.0,2773.0,9.0,-37.802,144.9854,COLLINGWOOD,1097.6666666666667,5916.0,553.3333333333334,19976,786.3737367306063,12,0
ID548430011,70 Munro St,3,h,955000.0,14/05/2016,1.0,1.0,263.0,109.0,-37.7753,144.9116,ASCOT VALE,2489.6666666666665,11817.333333333334,1268.6666666666667,20039,899.2942084525793,20,0
ID178663316,1/44 Ascot Vale Rd,2,u,390000.0,22/04/2017,1.0,1.0,472.0,59.0,-37.7851,144.922,FLEMINGTON,2047.6666666666667,9171.0,742.3333333333334,20040,662.1153776540526,18,0
ID964984245,47 MacKie Rd,3,h,880000.0,14/05/2016,1.0,3.0,660.0,19.0,-37.9173,145.0742,BENTLEIGH EAST,925.6666666666666,4701.333333333333,308.6666666666667,19917,2255.2378449130656,29,0
ID661631033,30 Boldrewood Pde,3,h,670500.0,22/08/2016,1.0,2.0,654.0,7.0,-37.7229,145.0225,RESERVOIR,824.6666666666666,1890.3333333333333,159.33333333333334,20010,1520.554093183255,34,0
ID933797470,31 The Crescent,4,t,1200000.0,29/07/2017,2.0,2.0,304.0,12.0,-37.94633,145.04947,HIGHETT,2837.0,9343.666666666666,1212.6666666666667,19872,706.5805629484407,40,0
ID586052788,40 Carlton St,3,h,1662000.0,7/05/2016,1.0,0.0,118.0,25.0,-37.8009,144.9729,CARLTON,97.66666666666667,243.0,33.0,19843,1130.320419530512,6,1
ID257797874,9 Bawden Ct,4,h,770000.0,13/05/2017,1.0,2.0,596.0,59.0,-37.7195,144.9456,PASCOE VALE,705.3333333333334,5479.666666666667,335.0,19963,1392.796282332947,36,0
ID855970016,8 Perry St,2,h,887000.0,26/07/2016,1.0,1.0,170.0,119.0,-37.8082,144.8928,SEDDON,824.6666666666666,1890.3333333333333,159.33333333333334,19997,267.9793759956825,10,0
ID760730502,29 Type St,2,h,1200000.0,16/09/2017,1.0,2.0,135.0,129.0,-37.82132,145.00973,RICHMOND,885.0,1901.0,227.66666666666666,19906,720.4847020631851,11,0
ID975384806,11 Wilson St,4,h,2520000.0,22/08/2016,4.0,2.0,579.0,7.0,-37.9155,145.0243,BENTLEIGH,925.6666666666666,4701.333333333333,308.6666666666667,19939,1135.270486651143,35,0
ID856513018,7 Mangan St,3,h,794000.0,20/05/2017,1.0,0.0,353.0,64.0,-37.7618,145.0847,BULLEEN,941.3333333333334,5813.0,575.6666666666666,19935,2177.9417784641964,29,0
ID529941306,39 First Av,3,h,412250.0,22/07/2017,1.0,2.0,592.0,34.0,-37.70056,144.57125,MELTON SOUTH,50.333333333333336,68.0,12.0,19980,324.30290088851785,39,0
ID526926299,24 Barry St,3,h,1715000.0,19/11/2016,1.0,1.0,407.0,119.0,-37.7799,144.9937,NORTHCOTE,136.33333333333334,302.6666666666667,42.0,20017,237.36358883827404,19,1
ID870343768,378 Albion St,3,h,875000.0,9/09/2017,1.0,1.0,275.0,109.0,-37.75918,144.94829,BRUNSWICK WEST,941.3333333333334,5813.0,575.6666666666666,19967,1114.6301939076536,27,0
ID857678398,24 Webb St,3,h,870000.0,22/08/2016,1.0,1.0,371.0,39.0,-37.735,144.9558,COBURG,1071.3333333333333,5783.666666666667,419.6666666666667,19964,641.2620909322221,34,0
ID603755429,202/2 Rouse St,2,u,625000.0,3/06/2017,1.0,1.0,6830.0,19.0,-37.84432,144.94371999999996,PORT MELBOURNE,705.3333333333334,5479.666666666667,335.0,20043,2994.4481149638314,0,0
ID764007736,17 Station Rd,4,h,1085000.0,8/10/2016,1.0,2.0,458.0,39.0,-37.8571,144.8915,WILLIAMSTOWN,1002.6666666666666,4068.0,328.3333333333333,19993,215.1939028972162,20,0
ID876343317,1/1 Hadkinson St,3,u,700000.0,27/05/2017,2.0,2.0,363.0,13.0,-37.93296,145.12663999999995,CLAYTON SOUTH,84.66666666666667,371.6666666666667,13.0,22249,1066.0306259864283,33,0
ID573992706,3A Crete Av,3,h,1210000.0,23/09/2017,1.0,3.0,407.0,64.0,-37.8696,145.0866,ASHBURTON,1672.6666666666667,10063.666666666666,646.3333333333334,19847,626.6412170053363,31,0
ID914880767,30 Daphne St,3,h,1385000.0,27/05/2017,2.0,3.0,654.0,53.0,-37.78496,145.14659,DONCASTER EAST,3327.0,11071.666666666666,1069.3333333333333,19898,3920.0087633902754,30,0
ID518615860,65 Cootamundra Dr,3,h,950000.0,16/09/2017,2.0,2.0,651.0,99.0,-37.91057,145.1719,WHEELERS HILL,990.0,3070.0,411.0,19914,4253.3936734857725,37,0
ID758262154,6 Prefect St,4,h,1715000.0,18/06/2016,3.0,2.0,650.0,18.0,-37.7363,144.9208,STRATHMORE,1363.6666666666667,6287.666666666667,564.3333333333334,20034,897.0983273303827,31,0
ID982579757,1/9 Ardoch St,2,u,645000.0,4/03/2017,1.0,1.0,0.0,39.0,-37.7495,144.9205,ESSENDON,330.3333333333333,1855.0,82.0,20036,257.84082909695366,27,1
ID133105226,5/77 Dover Rd,2,u,513500.0,14/05/2016,1.0,1.0,0.0,39.0,-37.8536,144.8981,WILLIAMSTOWN,1002.6666666666666,4068.0,328.3333333333333,19993,895.9335013862299,20,0
ID736943670,102/479 Cardigan St,2,u,480000.0,14/05/2016,1.0,1.0,0.0,7.0,-37.7939,144.9663,CARLTON,97.66666666666667,243.0,33.0,19842,1814.9083735581585,4,0
ID427648767,144 The Avenue,4,h,1250000.0,23/04/2016,3.0,1.0,515.0,119.0,-37.7537,144.9766,COBURG,1071.3333333333333,5783.666666666667,419.6666666666667,19966,1303.4876150077757,30,0
ID179816258,4/332 South Rd,2,u,472000.0,25/02/2017,1.0,1.0,215.0,12.0,-37.933,145.0322,HAMPTON EAST,1173.6666666666667,8523.666666666666,974.6666666666666,19937,425.980298568704,38,0
ID549896862,75/682 Nicholson St,3,u,850250.0,12/08/2017,2.0,1.0,6712.0,119.0,-37.78334,144.97782,FITZROY NORTH,2047.6666666666667,9171.0,742.3333333333334,20019,1283.4102572582665,18,0
ID871751002,14 Derham St,4,h,1300000.0,27/05/2017,2.0,2.0,730.0,26.0,-37.8257,144.87552,SPOTSWOOD,1245.0,3886.0,447.6666666666667,19995,1067.9761179870825,14,0
ID208118073,43 Talintyre Rd,3,h,530000.0,27/11/2016,1.0,1.0,623.0,49.0,-37.8004,144.8138,SUNSHINE WEST,2403.6666666666665,5212.333333333333,586.6666666666666,22241,2135.5146734311984,15,0
ID569737826,64 Adeney Av,5,h,2660000.0,12/08/2017,2.0,2.0,696.0,79.0,-37.80347,145.0489,KEW,288.0,712.0,75.66666666666667,19903,2124.118388952381,17,0
ID359406275,23 Wisteria Dr,4,h,1253000.0,12/08/2017,2.0,2.0,760.0,19.0,-37.67935,145.05728,BUNDOORA,684.0,1695.6666666666667,161.0,45795,3468.931241043494,49,0
ID462218411,808 Riversdale Rd,3,h,1700000.0,27/11/2016,1.0,1.0,970.0,49.0,-37.8344,145.0818,CAMBERWELL,3703.6666666666665,18944.0,2039.3333333333333,19851,1021.7990549308532,24,0
ID168374295,2306/265 Exhibition St,2,u,780000.0,4/06/2016,2.0,1.0,0.0,22.0,-37.8095,144.9691,MELBOURNE,278.0,489.0,65.0,19843,377.1659132154027,6,0
ID798848555,1/10 Schofield St,3,u,786000.0,3/06/2017,2.0,1.0,138.0,37.0,-37.75284,144.90975,ESSENDON,330.3333333333333,1855.0,82.0,22253,668.3278567642492,18,0
ID745130900,376 Plenty Rd,3,h,930000.0,3/09/2016,1.0,2.0,518.0,79.0,-37.7418,145.0095,PRESTON,659.0,5219.333333333333,338.3333333333333,20012,863.5293040941839,28,0
ID849798949,57 The Parade,3,h,940000.0,16/04/2016,3.0,1.0,491.0,69.0,-37.7727,144.9136,ASCOT VALE,2489.6666666666665,11817.333333333334,1268.6666666666667,20039,779.338664809768,20,0
ID871989352,355 Nepean Hwy,3,h,1290000.0,10/12/2016,1.0,2.0,661.0,99.0,-37.9045,145.0082,BRIGHTON EAST,2744.3333333333335,10289.666666666666,780.0,19952,493.3091406103668,24,0
ID973651197,3/29 Mary St,2,u,672000.0,3/06/2017,1.0,1.0,710.0,59.0,-37.8055,145.03799999999995,KEW,288.0,712.0,75.66666666666667,19904,1782.6749274348379,15,0
ID242733689,57 Martin St,3,h,1375000.0,25/02/2017,1.0,1.0,639.0,54.0,-37.7502,145.0605,HEIDELBERG,1253.6666666666667,7401.333333333333,484.6666666666667,19935,765.24922598125,29,0
ID409644097,20 Charles St,6,h,2300000.0,14/05/2016,2.0,2.0,0.0,99.0,-37.8519,145.091,GLEN IRIS,1923.6666666666667,8979.333333333334,620.3333333333334,19849,922.6980471703441,28,0
ID211280125,12 Nutwood St,5,h,762500.0,28/05/2016,2.0,2.0,548.0,29.0,-37.7099,145.0333,RESERVOIR,824.6666666666666,1890.3333333333333,159.33333333333334,20009,2106.3387746053886,35,0
ID172350291,1/6 Birdwood St,3,t,1190000.0,15/07/2017,2.0,2.0,0.0,6.0,-37.99577,145.07215,PARKDALE,938.3333333333334,6892.666666666667,553.3333333333334,19864,473.29130483447824,47,0
ID911521907,117 Berkshire Rd,4,h,665000.0,16/09/2017,2.0,3.0,600.0,44.0,-37.76482,144.83375,SUNSHINE NORTH,1412.0,6364.0,699.3333333333334,20004,1635.3213053094319,26,0
ID992554221,76 Argyle St,3,h,1550000.0,8/10/2016,2.0,3.0,477.0,5.0,-37.7661,144.9076,MOONEE PONDS,278.0,489.0,65.0,20038,1018.2639835777148,22,0
ID118008683,16 Sandover Dr,4,h,570000.0,3/09/2017,2.0,2.0,504.0,19.0,-37.61419,144.93448,ROXBURGH PARK,394.3333333333333,1153.6666666666667,165.33333333333334,20029,1571.595835991424,35,0
ID830304030,6/70 Grange Bvd,2,t,505000.0,12/08/2017,1.0,2.0,90.0,24.0,-37.70912,145.05181000000005,BUNDOORA,684.0,1695.6666666666667,161.0,19983,2421.880364911587,34,0
ID946819988,3 Portland St,3,h,3020000.0,14/05/2016,2.0,2.0,389.0,8.0,-37.8214,144.9951,RICHMOND,824.6666666666666,1890.3333333333333,159.33333333333334,22247,526.299990801295,10,0
ID407369278,151 McBryde St,3,h,640000.0,10/12/2016,1.0,2.0,720.0,69.0,-37.7043,144.9769,FAWKNER,1144.3333333333333,6845.666666666667,375.6666666666667,19961,1637.9869950360792,39,0
ID763838757,3/16 Wheeler St,3,u,932000.0,15/10/2016,2.0,1.0,180.0,22.0,-37.9069,145.041,ORMOND,268.3333333333333,736.0,128.33333333333334,19941,428.2560114393019,32,0
ID471502237,36 Scotia St,3,h,850000.0,26/07/2016,2.0,1.0,271.0,104.0,-37.7682,144.9058,MOONEE PONDS,278.0,489.0,65.0,20038,1208.0194492837666,22,0
ID417739416,2/6 Pitta Cl,2,u,302500.0,3/06/2017,1.0,2.0,471.0,11.0,-37.88275,144.66661000000005,WERRIBEE,98.66666666666667,190.66666666666666,19.0,19921,1912.8311943046303,35,0
ID173830979,6/1 Monaro Rd,2,h,1290000.0,15/10/2016,2.0,2.0,0.0,29.0,-37.8407,145.0343,KOOYONG,271.6666666666667,771.6666666666666,74.0,19946,2114.34751586064,18,0
ID956845460,6/2 May Gr,1,u,490000.0,10/12/2016,1.0,1.0,0.0,34.0,-37.8425,145.0009,SOUTH YARRA,1100.6666666666667,3636.3333333333335,457.3333333333333,19947,257.087038216161,16,0
ID750847247,17B McFarlane St,2,h,1085000.0,18/03/2017,2.0,1.0,152.0,44.0,-37.7661,145.0001,NORTHCOTE,142.0,344.6666666666667,39.333333333333336,20015,348.2266460782966,23,0
ID195609629,9/25 Derby St,2,u,557000.0,24/09/2016,1.0,1.0,0.0,27.0,-37.8034,145.0369,KEW,271.6666666666667,771.6666666666666,74.0,19904,2011.5551350743965,15,0
ID704110434,43 Helston St,4,h,1530000.0,27/06/2016,2.0,2.0,701.0,59.0,-37.7839,145.0954,BALWYN NORTH,925.6666666666666,4701.333333333333,308.6666666666667,19896,4053.846578043312,28,0
ID364638509,146 Porter Rd,2,h,920000.0,28/05/2016,1.0,3.0,932.0,69.0,-37.7333,145.0588,HEIDELBERG HEIGHTS,1150.6666666666667,7827.0,922.3333333333334,19983,1219.5842410062778,34,0
ID292242407,1/115 Harding St,2,u,590000.0,20/05/2017,1.0,1.0,79.0,109.0,-37.746,144.9768,COBURG,1097.6666666666667,5916.0,553.3333333333334,19965,1253.0224398304956,32,0
ID432458762,4 Wilton Gr,3,t,1395000.0,4/02/2016,2.0,1.0,400.0,23.0,-37.8829,144.9797,ELWOOD,1566.6666666666667,8895.333333333334,491.0,19955,1571.4774604899715,19,0
ID859310621,95 Heath St,3,h,1560000.0,10/09/2016,2.0,2.0,241.0,119.0,-37.8346,144.9448,PORT MELBOURNE,659.0,5219.333333333333,338.3333333333333,20043,1933.8554026379934,0,0
ID908442146,24 Garnsworthy St,3,h,752500.0,1/07/2017,1.0,2.0,623.0,69.0,-37.94106,145.16193,SPRINGVALE,1479.3333333333333,4398.666666666667,502.0,19913,1199.3495194515633,39,0
ID152156433,1/77 Abinger St,2,u,660000.0,29/07/2017,1.0,1.0,4422.0,7.0,-37.82009,145.0038,RICHMOND,885.0,1901.0,227.66666666666666,19906,894.7181985861814,11,1
ID217056435,15 McGregor St,2,h,1690000.0,13/08/2016,1.0,1.0,145.0,89.0,-37.852,144.9654,MIDDLE PARK,278.0,489.0,65.0,19958,2167.6341890082854,13,0
ID556616491,2/147 Willsmere Rd,3,h,972500.0,16/04/2016,2.0,2.0,0.0,49.0,-37.7925,145.0389,KEW,271.6666666666667,771.6666666666666,74.0,19931,1708.2555813280853,24,0
ID823684481,4 Coopers La,3,h,785000.0,3/09/2016,1.0,1.0,258.0,49.0,-37.7906,144.924,KENSINGTON,271.6666666666667,771.6666666666666,74.0,20040,569.6481447344263,18,0
ID956559637,155 Hilton St,3,h,721000.0,8/07/2017,1.0,1.0,600.0,69.0,-37.70067,144.92689,GLENROY,1841.6666666666667,9184.666666666666,533.3333333333334,20032,954.2110776672953,36,0
ID757271928,27 Busch St,4,h,990000.0,19/08/2017,2.0,2.0,501.0,59.0,-37.79591,144.87595,WEST FOOTSCRAY,298.0,735.0,154.0,20023,1054.0975006794154,19,0
ID425405796,30 Bourchier St,3,h,670000.0,10/12/2016,1.0,4.0,734.0,59.0,-37.7007,144.9378,GLENROY,1683.6666666666667,8938.666666666666,509.3333333333333,19961,1856.1414636206302,39,0
ID276429338,2/170 Cecil St,2,h,1000000.0,13/05/2017,1.0,2.0,447.0,119.0,-37.8602,144.8997,WILLIAMSTOWN,1064.6666666666667,4200.666666666667,432.6666666666667,19992,622.4064629893186,21,0
ID690463501,124 Albert St,4,h,1870000.0,12/08/2017,2.0,2.0,457.0,38.0,-37.80803,144.89601000000005,SEDDON,885.0,1901.0,227.66666666666666,19997,112.55631771172507,10,0
ID222164817,2/57 Kingsville St,1,u,210000.0,18/03/2017,1.0,1.0,0.0,49.0,-37.81,144.8786,KINGSVILLE,92.33333333333333,260.0,36.666666666666664,20023,1086.8533158061987,19,0
ID449086047,64 North Rd,4,h,2700000.0,19/11/2016,2.0,2.0,732.0,94.0,-37.8987,144.9953,BRIGHTON,2744.3333333333335,10289.666666666666,780.0,19953,810.3545132647628,23,0
ID735411763,40 Nicholson St,3,h,1350000.0,12/11/2016,2.0,2.0,214.0,14.0,-37.8085,144.9964,ABBOTSFORD,1202.0,5034.333333333333,333.0,19977,402.8439542792454,10,0
ID295864817,303/166 Flinders St,1,u,440000.0,22/08/2016,1.0,1.0,0.0,99.0,-37.8168,144.9691,MELBOURNE,278.0,489.0,65.0,22238,251.6781682966996,3,0
ID337252624,2A Kerr St,3,t,881000.0,19/08/2017,1.0,1.0,300.0,59.0,-37.81156,145.14057,BLACKBURN,2524.3333333333335,12864.666666666666,738.6666666666666,19897,1026.4360313716422,30,0
ID674124887,533 Sayers Rd,4,h,1305000.0,3/06/2017,2.0,0.0,4606.0,22.0,-37.84931,144.6942,HOPPERS CROSSING,512.0,1119.6666666666667,175.66666666666666,47648,1908.7188864052134,32,0
ID393928346,2/58 Railway Pde,2,t,480000.0,6/08/2016,1.0,1.0,113.0,31.0,-37.7269,144.9274,PASCOE VALE,659.0,5219.333333333333,338.3333333333333,20034,434.9119625414732,31,0
ID514628746,1/569 Camberwell Rd,2,h,950000.0,4/06/2016,1.0,2.0,230.0,25.0,-37.8448,145.0723,CAMBERWELL,3703.6666666666665,18944.0,2039.3333333333333,19850,300.568175627779,26,0
ID863472637,443 Punt Rd,3,h,1475000.0,10/09/2016,2.0,2.0,324.0,139.0,-37.8278,144.9885,CREMORNE,888.0,2196.0,181.33333333333334,22247,439.7764653724617,10,0
ID900357354,11 Freeman St,3,h,1655000.0,10/12/2016,1.0,0.0,176.0,119.0,-37.7892,144.9773,FITZROY NORTH,1923.6666666666667,8979.333333333334,620.3333333333334,20019,1486.567156896837,18,0
ID114205725,22 The Grand,4,h,1510500.0,27/05/2017,2.0,4.0,251.0,79.0,-37.7839,144.89431000000005,MARIBYRNONG,717.3333333333334,1763.0,318.6666666666667,22240,2064.150112268787,10,0
ID899720083,65 Albert St,3,h,615000.0,8/10/2016,1.0,2.0,493.0,69.0,-37.7441,145.0221,PRESTON,659.0,5219.333333333333,338.3333333333333,20013,1938.5157168586554,26,0
ID227586775,17 Wishart St,3,h,952000.0,12/11/2016,2.0,2.0,246.0,59.0,-37.9356,145.0268,HAMPTON EAST,1150.6666666666667,7827.0,922.3333333333334,19937,883.5173751606017,38,0
ID243111607,129 Separation St,3,h,980000.0,19/11/2016,1.0,0.0,279.0,22.0,-37.77,145.0049,NORTHCOTE,136.33333333333334,302.6666666666667,42.0,20016,846.8761277386336,21,0
ID235414207,11 Euston Rd,4,h,2190000.0,20/05/2017,3.0,4.0,695.0,13.0,-37.8938,145.0785,HUGHESDALE,591.6666666666666,1189.6666666666667,177.33333333333334,19918,142.34065748066095,27,0
ID118805979,3 Jonathon Ct,5,h,1400000.0,23/09/2017,2.0,2.0,796.0,39.0,-37.87079,145.22988,WANTIRNA SOUTH,98.66666666666667,190.66666666666666,19.0,19870,4665.83297834584,45,0
ID581482224,502/416 Gore St,2,u,790000.0,8/07/2017,1.0,2.0,6367.0,89.0,-37.7967,144.98363,FITZROY,330.3333333333333,1855.0,82.0,19975,990.3958578053312,13,0
ID659966260,462 Whitehorse Rd,3,h,1620000.0,27/05/2017,1.0,2.0,665.0,109.0,-37.81455,145.0943,SURREY HILLS,2532.3333333333335,5455.0,713.0,19896,1126.9315884592233,28,0
ID319757550,41 Kensington Rd,3,h,902500.0,22/04/2017,1.0,1.0,0.0,16.0,-37.7954,144.9259,KENSINGTON,288.0,712.0,75.66666666666667,20041,444.95555047322915,17,0
ID457252581,16 Bernard Ct,4,h,871000.0,18/06/2016,2.0,2.0,570.0,21.0,-37.7361,144.8691,KEILOR EAST,555.6666666666666,1129.0,160.66666666666666,22253,4700.962037862165,18,0
ID339968989,3/593 High Street Rd,2,u,572000.0,3/06/2017,1.0,1.0,173.0,49.0,-37.87142,145.14503,MOUNT WAVERLEY,1471.0,7759.666666666667,779.6666666666666,19897,5649.891101475644,30,0
ID191498230,12/45 Grenville St,3,u,970000.0,17/06/2017,2.0,2.0,0.0,14.0,-37.93538,145.00224,HAMPTON,1841.6666666666667,9184.666666666666,533.3333333333334,19949,296.85778209915514,31,0
ID423590558,1 Hazel Gr,3,h,1663000.0,1/07/2017,1.0,2.0,956.0,59.0,-37.73103,144.93963,PASCOE VALE,705.3333333333334,5479.666666666667,335.0,20034,1007.1444529235736,31,0
ID876421464,211A Woods St,4,h,980000.0,9/09/2017,3.0,2.0,622.0,14.0,-37.84471,144.86594,NEWPORT,84.33333333333333,293.3333333333333,23.0,19994,1568.1702246041732,16,0
ID197813370,109 Thomas St,5,h,1400000.0,4/06/2016,3.0,4.0,824.0,89.0,-37.9091,145.0245,BRIGHTON EAST,2744.3333333333335,10289.666666666666,780.0,19940,1219.3719544564747,33,0
ID520495293,4/2 Strettle St,2,u,716000.0,8/04/2017,1.0,1.0,0.0,24.0,-37.7554,144.982,THORNBURY,2532.3333333333335,5455.0,713.0,20014,1458.9918063641069,25,1
ID417076959,9 Davison St,3,h,1071000.0,12/08/2017,1.0,2.0,684.0,7.0,-37.82771,145.20763,MITCHAM,1471.0,7759.666666666667,779.6666666666666,19901,1116.6955993659667,36,0
ID494894615,19 Anselm Gr,3,h,815000.0,3/09/2017,1.0,1.0,697.0,89.0,-37.70239,144.91289,GLENROY,1841.6666666666667,9184.666666666666,533.3333333333334,20032,450.04731062539975,36,1
ID579499043,7 Louisa St,3,h,1020000.0,27/11/2016,1.0,3.0,308.0,76.0,-37.7649,144.9641,BRUNSWICK,958.6666666666666,5673.0,628.0,19967,506.1363006103118,27,0
ID881028518,11 Page St,3,h,1370000.0,13/08/2016,2.0,1.0,176.0,129.0,-37.7921,144.9898,CLIFTON HILL,1071.3333333333333,5783.666666666667,419.6666666666667,19974,625.2878956863708,15,0
ID775019989,20/220 Barkly St,2,u,570000.0,14/05/2016,2.0,1.0,0.0,19.0,-37.8709,144.9807,ST KILDA,1363.6666666666667,6287.666666666667,564.3333333333334,19956,1136.775015348829,17,0
ID469691876,133 Head St,4,h,2905000.0,4/03/2017,3.0,1.0,487.0,114.0,-37.8926,144.9991,BRIGHTON,2897.3333333333335,11243.0,942.0,19953,637.2097921966739,23,0
ID434678545,29 Elliott Cr,3,h,800000.0,15/07/2017,2.0,4.0,801.0,39.0,-37.98596,145.13187,DINGLEY VILLAGE,3327.0,11071.666666666666,1069.3333333333333,19891,4257.985413443935,41,0
ID809444662,6 Brooke St,3,h,1655000.0,8/10/2016,1.0,3.0,472.0,95.0,-37.7765,145.0027,NORTHCOTE,136.33333333333334,302.6666666666667,42.0,19928,550.8608191368297,18,0
ID419834742,17 Timbarra Dr,4,h,665000.0,22/07/2017,2.0,2.0,520.0,5.0,-37.91859,144.64143,WERRIBEE,98.66666666666667,190.66666666666666,19.0,19921,2750.2125029238287,35,0
ID176287229,1/241 Lower Plenty Rd,2,h,725000.0,14/05/2016,2.0,2.0,336.0,74.0,-37.7381,145.07299999999995,ROSANNA,824.6666666666666,1890.3333333333333,159.33333333333334,19936,804.7332049863388,31,0
ID749525248,209/5 Stawell St,1,u,443000.0,24/09/2016,1.0,1.0,547.0,119.0,-37.806,144.942,WEST MELBOURNE,584.3333333333334,2731.6666666666665,211.66666666666666,22239,55.185920855124095,7,0
ID628187866,154 Milleara Rd,3,h,725000.0,4/06/2016,1.0,1.0,657.0,54.0,-37.7411,144.8638,KEILOR EAST,555.6666666666666,1129.0,160.66666666666666,22253,4901.598618688306,18,0
ID614888019,5/2 Ormond Rd,3,t,700000.0,15/07/2017,2.0,2.0,125.0,6.0,-37.80735,144.87361,WEST FOOTSCRAY,298.0,735.0,154.0,20023,1200.874680442796,19,0
ID861213205,20 Hobart Wy,3,h,530000.0,22/07/2017,2.0,1.0,343.0,8.0,-37.7117,144.75204,TAYLORS HILL,502.6666666666667,1662.6666666666667,118.66666666666667,22244,2277.4643588478343,30,0
ID115429617,1/97 Bamfield Rd,2,u,450000.0,23/04/2016,1.0,1.0,0.0,7.0,-37.7359,145.0563,HEIDELBERG HEIGHTS,1150.6666666666667,7827.0,922.3333333333334,19936,1163.549618015641,31,0
ID827571757,51 Rowland St,2,h,4800000.0,3/09/2016,2.0,1.0,697.0,29.0,-37.812,145.0547,KEW,271.6666666666667,771.6666666666666,74.0,19903,1395.1205901247592,17,0
ID151515142,14 Haldane St,3,h,920000.0,26/08/2017,1.0,2.0,645.0,69.0,-38.06688,145.12398000000005,BONBEACH,5.0,73.0,1.0,19859,577.8293053645305,58,0
ID509929505,157 Napier St,3,h,1600000.0,3/09/2016,2.0,1.0,88.0,129.0,-37.8363,144.9628,SOUTH MELBOURNE,1100.6666666666667,3636.3333333333335,457.3333333333333,22238,2036.3255240563512,3,0
ID181479646,3 Diosma Ct,3,h,1155000.0,26/08/2017,2.0,2.0,2405.0,39.0,-38.16457,145.12421,FRANKSTON SOUTH,517.3333333333334,2973.0,288.6666666666667,19855,2408.2864814068766,68,0
ID932092766,25 Geddes St,4,h,950000.0,24/09/2016,2.0,1.0,298.0,99.0,-37.7778,144.9131,ASCOT VALE,2489.6666666666665,11817.333333333334,1268.6666666666667,20039,815.977903896849,20,0
ID218473083,9 Mason Av,3,h,1400000.0,9/09/2017,2.0,2.0,225.0,129.0,-37.87614,144.99081,ELWOOD,1666.0,9333.666666666666,523.0,19955,389.81724287688905,19,0
ID364957453,76 East Esplanade,3,h,627000.0,22/07/2017,1.0,3.0,581.0,39.0,-37.73348,144.79564,ST ALBANS,1479.3333333333333,4398.666666666667,502.0,20001,496.6812403171353,34,0
ID583606465,383 Burwood Hwy,3,h,1750500.0,29/07/2017,1.0,2.0,719.0,79.0,-37.85156,145.13054,BURWOOD,941.3333333333334,5813.0,575.6666666666666,19897,3540.887562556564,30,0
ID592649893,2/42 Grosvenor St,2,u,590000.0,10/09/2016,1.0,1.0,0.0,69.0,-37.9097,144.9914,BRIGHTON,2744.3333333333335,10289.666666666666,780.0,19951,742.3446917554596,26,0
ID735202469,20 Hotham St,3,h,1260000.0,3/12/2016,1.0,0.0,167.0,119.0,-37.7962,144.9866,COLLINGWOOD,1071.3333333333333,5783.666666666667,419.6666666666667,19975,765.0880084297653,13,0
ID810673568,94 High St,2,h,650000.0,7/05/2016,1.0,1.0,360.0,29.0,-37.7485,145.0025,PRESTON,659.0,5219.333333333333,338.3333333333333,20013,386.7246577752603,26,1
ID987528373,8/1 Muir St,3,u,1000000.0,10/09/2016,3.0,2.0,0.0,20.0,-37.8144,145.0153,HAWTHORN,1150.6666666666667,7827.0,922.3333333333334,19905,1062.9317987935246,13,0
ID252864662,104 Wright St,3,h,570000.0,19/11/2016,1.0,2.0,535.0,49.0,-37.7956,144.8292,SUNSHINE,1363.6666666666667,6287.666666666667,564.3333333333334,22241,850.2768725442573,15,0
ID745036236,53 Wingrove St,4,h,1160000.0,23/09/2017,2.0,2.0,585.0,39.0,-37.95272,145.06573,CHELTENHAM,1288.3333333333333,4242.333333333333,480.0,52095,1605.1953935774768,42,0
ID715704718,3/51 Coorigil Rd,3,u,1042000.0,27/05/2017,2.0,2.0,0.0,11.0,-37.89622,145.06032,CARNEGIE,3767.6666666666665,18925.0,2042.3333333333333,19919,912.9128330080207,25,0
ID513925241,23 Bevan Ct,5,h,660000.0,1/07/2017,2.0,2.0,571.0,8.0,-37.89467,144.72018,POINT COOK,1609.3333333333333,6840.666666666667,525.6666666666666,19922,2112.1607621884123,32,0
